time [second],TC1/v_mm3_s [mm3_per_s],TC2/v_mm3_s [mm3_per_s],TC3/v_mm3_s [mm3_per_s],TC4/v_mm3_s [mm3_per_s],TC5/v_mm3_s [mm3_per_s],TC6/v_mm3_s [mm3_per_s],V07/v_mm3_s [mm3_per_s],V02/v_mm3_s [mm3_per_s],V03/v_mm3_s [mm3_per_s],TC1/u_mmHg [dimensionless],TC2/u_mmHg [dimensionless],TC3/u_mmHg [dimensionless],TC4/u_mmHg [dimensionless],TC5/u_mmHg [dimensionless],TC6/u_mmHg [dimensionless],V07/u_mmHg [dimensionless],V02/u_mmHg [dimensionless],V03/u_mmHg [dimensionless],TC1/H_mean [dimensionless],TC2/H_mean [dimensionless],TC3/H_mean [dimensionless],TC4/H_mean [dimensionless],TC5/H_mean [dimensionless],TC6/H_mean [dimensionless],V07/H_mean [dimensionless],V02/H_mean [dimensionless],V03/H_mean [dimensionless]
180.0,9.453741417272456e-11,2.213000741668028e-06,4.971503935602166e-07,3.7263713160077793e-06,3.166872441425747e-06,1.945406579650874e-06,2.5074547037390056e-06,5.217700376741408e-06,2.7102456726329636e-06,47.25403143252888,47.50865653221698,47.6961724710708,47.243821755082706,47.25405224081052,47.304009807211116,48.79721405128935,49.17805296751258,48.553809853556295,0.35779637961879857,0.5219363032354907,0.08989008826936883,0.4072375548109702,0.5341073743007908,0.37683605836115963,0.4169144292806134,0.4302907668385332,0.4426662318932489
181.0,9.453741399121989e-11,2.2130007029848224e-06,4.971504350376036e-07,3.7263713149302183e-06,3.1668723978589607e-06,1.9454065942239373e-06,2.5074546936229114e-06,5.2177003691148145e-06,2.7102456754095227e-06,47.254031432276584,47.50865653086487,47.69617246971879,47.243821756191075,47.25405225638923,47.304009818032974,48.79721405318014,49.17805296876985,48.553809854087085,0.35778916235312497,0.5219363103898716,0.08989007197533244,0.40723755530518324,0.5342929854337992,0.3768360610662071,0.41691442863752276,0.4302907669954138,0.4426662333437757
182.0,9.453741390401504e-11,2.2130006717885502e-06,4.97150468858867e-07,3.72637131304736e-06,3.1668723679200827e-06,1.945406595537611e-06,2.5074546830268287e-06,5.217700360957847e-06,2.710245678047912e-06,47.254031432024284,47.50865652986117,47.69617246871535,47.24382175734475,47.25405227181385,47.304009829991585,48.79721405518259,49.17805297011552,48.55380985490782,0.35778194446824985,0.5219363163607347,0.08989005892116612,0.4072375559171317,0.5344766265508839,0.3768360674629008,0.41691442827854175,0.43029076714039777,0.4426662345378755
183.0,9.45374139114154e-11,2.2130006468791336e-06,4.971504963955062e-07,3.726371310778812e-06,3.1668723313371198e-06,1.945406603310489e-06,2.5074546714339347e-06,5.2177003518704756e-06,2.710245680669865e-06,47.25403143177197,47.5086565291349,47.696172467989,47.24382175864428,47.25405228708519,47.30400984408154,48.797214057434964,49.1780529716112,48.553809856012265,0.35777472596282306,0.5219363213002053,0.08989004850485713,0.40723755662532973,0.5346583142667186,0.37683607356546583,0.4169144277117462,0.4302907672806011,0.44266623561073043
184.0,9.45374139266161e-11,2.213000626841514e-06,4.971505185762874e-07,3.7263713083578567e-06,3.1668722811721703e-06,1.9454066241174893e-06,2.5074546595837612e-06,5.2177003424899414e-06,2.7102456828188744e-06,47.25403143151964,47.508656528595935,47.696172467449834,47.24382176001536,47.25405230220447,47.304009858675926,48.797214059790164,49.178052973140915,48.553809857225744,0.35776750683637154,0.5219363253774183,0.08989004022204503,0.4072375573758557,0.5348380679519562,0.376836076947692,0.41691442669464124,0.43029076741638445,0.44266623667988675
185.0,9.453741403657421e-11,2.2130006104905156e-06,4.97150536383641e-07,3.7263713063671764e-06,3.1668722305056613e-06,1.9454066467355365e-06,2.507454648750979e-06,5.217700333188167e-06,2.7102456842848725e-06,47.2540314312673,47.508656528195694,47.696172467050005,47.243821761353416,47.254052317173205,47.30400987168977,48.79721406209198,49.17805297464049,48.55380985846184,0.35776028708871477,0.5219363287989496,0.0898900336502601,0.4072375580606972,0.5350159076909511,0.3768360790272388,0.416914425603032,0.43029076756189444,0.4426662377627754
186.0,9.45374141543949e-11,2.213000596976955e-06,4.971505507912825e-07,3.7263713044841315e-06,3.1668721917236763e-06,1.94540665894306e-06,2.5074546389596897e-06,5.217700324274609e-06,2.710245685180437e-06,47.254031431014944,47.50865652792077,47.696172466775444,47.243821762593576,47.2540523319929,47.30400988311892,48.79721406425336,49.17805297607371,48.55380985970883,0.35775306671977025,0.5219363317557482,0.08989002844779874,0.40723755870037553,0.535191853648683,0.3768360826174957,0.4169144248501312,0.43029076770682523,0.442666238773866
187.0,9.453741423663007e-11,2.2130005859910672e-06,4.971505626648294e-07,3.7263713025835607e-06,3.16687216256026e-06,1.945406662529563e-06,2.507454629217972e-06,5.217700315174303e-06,2.710245686064863e-06,47.25403143076256,47.50865652777705,47.69617246663192,47.243821763832095,47.25405234666491,47.30400989470922,48.797214066444106,49.178052977557755,48.553809861091494,0.3577458457294875,0.5219363343431335,0.08989002435423425,0.4072375593418827,0.5353659259182123,0.37683608828421855,0.4169144244881776,0.4302907678455928,0.4426662396651918
188.0,9.453741437020759e-11,2.2130005771446107e-06,4.971505724844042e-07,3.7263713002934983e-06,3.166872128958723e-06,1.945406669449545e-06,2.5074546187869627e-06,5.2177003057184065e-06,2.7102456870366106e-06,47.25403143051016,47.50865652774121,47.696172466595776,47.243821765134996,47.25405236119045,47.304009907637976,48.7972140687485,49.178052979104656,48.55380986260559,0.3577386241178271,0.5219363366086421,0.08989002116197826,0.4072375600538636,0.5355381444664747,0.37683609393276163,0.41691442406591134,0.43029076796873095,0.4426662404776116
189.0,9.453741446821544e-11,2.2130005699907737e-06,4.971505804798877e-07,3.7263712979595752e-06,3.166872084936751e-06,1.9454066859800256e-06,2.5074546081752026e-06,5.2177002960372655e-06,2.71024568787852e-06,47.25403143025773,47.508656527770974,47.696172466625356,47.24382176648955,47.25405237557082,47.30400992114823,48.79721407112375,49.17805298067423,48.5538098641646,0.357731401884754,0.5219363385765655,0.08989001870102825,0.4072375607880024,0.5357085290659139,0.3768360976929123,0.4169144233251057,0.430290768090552,0.44266624130248655
190.0,9.453741461758303e-11,2.2130005640152578e-06,4.971505869021803e-07,3.7263712957729444e-06,3.1668720384066496e-06,1.945406705987405e-06,2.507454598143153e-06,5.2177002865963625e-06,2.7102456883323114e-06,47.25403143000529,47.50865652783641,47.6961724666909,47.243821767810644,47.254052389807455,47.304009933743224,48.79721407343296,49.17805298219392,48.55380986567854,0.3577241790302351,0.5219363403154823,0.08989001682245401,0.4072375614925018,0.5358770992419726,0.376836100139284,0.4169144224415212,0.4302907682172937,0.44266624215798095
191.0,9.45374148183202e-11,2.2130005589670333e-06,4.97150592144028e-07,3.7263712938230924e-06,3.1668719996368607e-06,1.945406719872549e-06,2.5074545888283035e-06,5.2177002774128185e-06,2.710245688525544e-06,47.254031429752835,47.508656527939706,47.69617246679453,47.24382176907002,47.25405240390181,47.304009945071655,48.797214075651326,49.17805298367412,48.553809867173875,0.35771695555423805,0.5219363418966392,0.08989001540683336,0.4072375621469313,0.5360438742815715,0.376836103286608,0.41691442176847693,0.4302907683481468,0.4426662429918053
192.0,9.453741494004655e-11,2.2130005547462004e-06,4.971505965369031e-07,3.726371291790891e-06,3.166871967640512e-06,1.945406726596716e-06,2.5074545796653116e-06,5.2177002683416556e-06,2.7102456886973534e-06,47.25403142950035,47.50865652808815,47.69617246694304,47.2438217702954,47.25405241785519,47.304009956206976,48.797214077829125,49.178052985142564,48.55380986869688,0.35770973145673,0.5219363433607442,0.0898900143647824,0.4072375628010183,0.5362088732805392,0.3768361079755656,0.4169144213459847,0.4302907684721745,0.44266624375514296
193.0,9.453741511315772e-11,2.213000551355103e-06,4.971506002979767e-07,3.7263712896954542e-06,3.1668719348462716e-06,1.9454067336947557e-06,2.5074545700268394e-06,5.217700259010402e-06,2.710245689064579e-06,47.254031429247846,47.508656528282266,47.69617246713707,47.24382177156496,47.254052431668846,47.3040099681599,48.79721408008728,49.17805298666551,48.55380987030328,0.35770250673767856,0.5219363447092068,0.08989001362936906,0.40723756347740686,0.5363721151684595,0.3768361130364186,0.41691442096456965,0.4302907685895253,0.4426662444684189
194.0,9.453741533766361e-11,2.2130005485637264e-06,4.971506034214705e-07,3.726371287423709e-06,3.1668718957307924e-06,1.9454067471181404e-06,2.507454560243423e-06,5.21770024962956e-06,2.710245689397878e-06,47.25403142899533,47.50865652849678,47.69617246735134,47.243821772858055,47.254052445344016,47.304009980684334,48.79721408237277,49.178052988184945,48.553809871914446,0.3576952813970513,0.521936345944479,0.08989001314288056,0.4072375641838233,0.5365336186855975,0.3768361169601414,0.41691442034633575,0.430290768701045,0.442666245184723
195.0,9.453741552664247e-11,2.213000546191457e-06,4.971506059587813e-07,3.7263712853416943e-06,3.1668718531015482e-06,1.9454067642240436e-06,2.507454550748092e-06,5.217700240379755e-06,2.7102456895648896e-06,47.25403142874279,47.508656528716166,47.69617246757081,47.243821774137736,47.254052458882036,47.304009992730265,48.79721408462529,49.17805298967834,48.553809873488845,0.3576880554348165,0.521936347081529,0.089890012854422,0.40723756486166174,0.5366934023492539,0.3768361197673894,0.4169144196204963,0.43029076881845346,0.44266624593028975
196.0,9.453741572356597e-11,2.2130005440737834e-06,4.971506080564889e-07,3.726371283342231e-06,3.1668718150892883e-06,1.945406778195317e-06,2.507454541787869e-06,5.217700231399376e-06,2.710245689547459e-06,47.25403142849023,47.50865652894117,47.696172467795975,47.24382177536501,47.254052472284286,47.304010003835366,48.79721408679426,49.178052991125014,48.5538098750203,0.3576808288509426,0.5219363481643539,0.0898900127185039,0.40723756551209517,0.5368514844529515,0.37683612276975675,0.4169144189863189,0.43029076893787266,0.44266624667060084
197.0,9.453741597190865e-11,2.2130005422338606e-06,4.971506098758175e-07,3.726371281378533e-06,3.1668717828745505e-06,1.945406786729506e-06,2.507454533041295e-06,5.217700222551141e-06,2.7102456895261357e-06,47.25403142823765,47.508656529181195,47.696172468036096,47.24382177655956,47.254052485552045,47.30401001458032,48.797214088918444,49.178052992554825,48.55380987655121,0.35767360164539763,0.5219363492076532,0.08989001270562845,0.4072375661475047,0.5370078830983167,0.37683612682301476,0.4169144185381239,0.4302907690550695,0.44266624737074406
198.0,9.453741605434094e-11,2.21300054071119e-06,4.971506115176336e-07,3.726371279357967e-06,3.1668717499307766e-06,1.9454067942409757e-06,2.5074545240455394e-06,5.217700213621947e-06,2.710245689643547e-06,47.254031427985026,47.508656529440664,47.696172468295515,47.24382177776937,47.25405249868651,47.30401002576819,48.797214091072966,49.17805299400653,48.55380987812008,0.3576663738181497,0.5219363502107923,0.08989001279402933,0.40723756679508094,0.5371626162190833,0.37683613136002414,0.41691441814417146,0.4302907691660935,0.4426662480326001
199.0,9.453741627514169e-11,2.213000539434492e-06,4.971506129461313e-07,3.7263712772620605e-06,3.1668717147486905e-06,1.9454068056181105e-06,2.507454514897148e-06,5.217700204664867e-06,2.710245689795192e-06,47.2540314277324,47.508656529707146,47.69617246856183,47.24382177899623,47.25405251168893,47.304010037420746,48.79721409324826,49.17805299545936,48.55380987969224,0.3576591453691669,0.5219363511641701,0.08989001296603412,0.4072375674577255,0.5373157015718216,0.3768361352667442,0.4169144176153227,0.43029076927243626,0.4426662486921021
200.0,9.453741646044755e-11,2.2130005383017227e-06,4.971506141408161e-07,3.7263712752526133e-06,3.1668716756070986e-06,1.945406820299277e-06,2.5074545059183258e-06,5.217700195814376e-06,2.710245689858617e-06,47.25403142747975,47.50865652996973,47.69617246882443,47.243821780214056,47.254052524560535,47.304010048862764,48.79721409539941,49.17805299688974,48.553809881232,0.35765191629841775,0.521936352071333,0.08989001320347426,0.40723756810639056,0.537467156711893,0.37683613829431084,0.4169144169846573,0.43029076938136945,0.44266624937135585
201.0,9.453741661026366e-11,2.213000537225659e-06,4.971506151554734e-07,3.726371273314419e-06,3.166871639643606e-06,1.9454068336993423e-06,2.5074544973239873e-06,5.217700187173746e-06,2.710245689799396e-06,47.25403142722707,47.50865653022834,47.696172469083145,47.24382178139404,47.25405253730263,47.304010059632226,48.7972140974873,49.17805299828276,48.5538098827307,0.35764468660587084,0.5219363529546781,0.08989001348880156,0.40723756873379857,0.5376169989875709,0.37683614124024967,0.41691441639411864,0.43029076949291734,0.442666250053077
202.0,9.453741685500774e-11,2.213000536231004e-06,4.971506160804035e-07,3.7263712714114404e-06,3.166871607083317e-06,1.9454068432534373e-06,2.507454488941706e-06,5.217700178667139e-06,2.7102456897289785e-06,47.254031426974386,47.50865653049075,47.69617246934563,47.243821782544664,47.254052549916445,47.3040100700014,48.79721409953227,49.1780529996566,48.553809884217266,0.35763745629149474,0.5219363538250915,0.0898900138113962,0.40723756934729105,0.5377652455595391,0.37683614484801276,0.41691441593204237,0.43029076960359414,0.4426662507102501
203.0,9.453741702080534e-11,2.213000535361361e-06,4.971506169653641e-07,3.72637126947399e-06,3.1668715765139867e-06,1.9454068512326173e-06,2.5074544804687516e-06,5.217700170173925e-06,2.7102456897433277e-06,47.25403142672167,47.508656530761215,47.69617246961605,47.24382178369456,47.25405256240319,47.30401008055586,48.797214101579314,49.17805300103383,48.55380988571667,0.35763022535525774,0.52193635468022,0.08989001416513781,0.4072375699649595,0.5379119134212964,0.37683614892242706,0.41691441552518554,0.4302907697094633,0.442666251338821
204.0,9.45374172380764e-11,2.213000534614452e-06,4.971506177934087e-07,3.7263712675281645e-06,3.1668715437059295e-06,1.945406861346712e-06,2.507454471856749e-06,5.217700161647236e-06,2.710245689824312e-06,47.25403142646893,47.508656531035335,47.696172469890094,47.243821784858525,47.25405257476401,47.30401009144728,48.79721410364619,49.17805300241792,48.55380988722415,0.35762299379712814,0.5219363555109523,0.08989001454528389,0.4072375705881931,0.5380570193981055,0.3768361526937417,0.4169144150519332,0.43029076981173164,0.44266625196045994
205.0,9.453741737641127e-11,2.2130005339127703e-06,4.971506185152111e-07,3.7263712655940046e-06,3.166871507148187e-06,1.945406874109562e-06,2.507454463357629e-06,5.217700153231003e-06,2.710245689845226e-06,47.254031426216166,47.508656531303586,47.696172470158295,47.24382178601292,47.2540525870001,47.30401010227343,48.79721410568914,49.17805300377854,48.553809888701075,0.35761576161707476,0.5219363563163323,0.08989001494545988,0.40723757120683624,0.5382005801309989,0.376836155818246,0.41691441448594596,0.4302907699138047,0.44266625259345144
206.0,9.453741756623432e-11,2.2130005332216596e-06,4.971506191544441e-07,3.726371263750106e-06,3.1668714723072514e-06,1.945406886647111e-06,2.507454455137352e-06,5.217700144959526e-06,2.7102456897945177e-06,47.25403142596338,47.508656531566075,47.69617247042087,47.24382178714223,47.2540525991127,47.304010112636206,48.79721410768873,49.17805300511375,48.55380989014629,0.3576085288150663,0.5219363571063227,0.08989001535865382,0.4072375718058795,0.5383426120696402,0.3768361587350718,0.41691441393946355,0.4302907700189999,0.44266625323123726
207.0,9.453741776408058e-11,2.213000532534701e-06,4.971506197576498e-07,3.7263712619028446e-06,3.1668714407481066e-06,1.9454068966286696e-06,2.5074544471044656e-06,5.217700136842613e-06,2.7102456897112205e-06,47.25403142571058,47.50865653182726,47.696172470682114,47.243821788242784,47.254052611103006,47.30401012262294,48.797214109643214,49.17805300642421,48.55380989156988,0.35760129539107127,0.5219363578919972,0.08989001578005087,0.4072375723961374,0.5384831314831667,0.37683616203011033,0.41691441347531466,0.43029077012318817,0.4426662538530745
208.0,9.453741796995746e-11,2.213000531914182e-06,4.971506203694091e-07,3.7263712600828377e-06,3.1668714106273854e-06,1.945406904970273e-06,2.5074544390650294e-06,5.217700128730978e-06,2.7102456897015317e-06,47.254031425457754,47.50865653209279,47.69617247094765,47.24382178934095,47.25405262297216,47.30401013263208,48.797214111597405,49.17805300773839,48.55380989300271,0.35759406134505833,0.5219363586698818,0.08989001620889368,0.4072375729821492,0.5386221544765363,0.37683616571552375,0.4169144130690733,0.43029077022494294,0.44266625445360896
209.0,9.453741818387234e-11,2.213000531345118e-06,4.971506209622332e-07,3.7263712582174386e-06,3.16687138028253e-06,1.9454069143178118e-06,2.5074544309640304e-06,5.2177001206646e-06,2.710245689724839e-06,47.254031425204914,47.50865653235868,47.69617247121345,47.24382179043964,47.25405263472131,47.30401014285891,48.79721411354913,49.178053009045136,48.553809894429946,0.35758682667699604,0.521936359434351,0.08989001664417627,0.4072375735741016,0.5387596969934468,0.37683616929113234,0.41691441261790774,0.4302907703222532,0.4426662550442515
210.0,9.453741836235576e-11,2.213000530812649e-06,4.971506215123387e-07,3.726371256419672e-06,3.1668713471114044e-06,1.9454069256044695e-06,2.507454422906805e-06,5.217700112651458e-06,2.710245689743128e-06,47.254031424952046,47.508656532620726,47.696172471475485,47.243821791536526,47.25405264635157,47.30401015308375,48.79721411549279,49.17805301034341,48.553809895842335,0.3575795913868531,0.5219363601806117,0.08989001708419922,0.4072375741568174,0.5388957748070996,0.3768361724188804,0.41691441211598584,0.4302907704199216,0.44266625564090273
211.0,9.453741854889039e-11,2.2130005302614637e-06,4.971506220116041e-07,3.7263712546262963e-06,3.16687131362555e-06,1.9454069372018337e-06,2.5074544150623163e-06,5.217700104789438e-06,2.710245689692191e-06,47.25403142469915,47.50865653287625,47.696172471731025,47.24382179261006,47.25405265786411,47.3040101630014,48.797214117394624,49.17805301161256,48.553809897221484,0.3575723554745983,0.5219363609169776,0.08989001752516926,0.4072375747314578,0.5390304035131707,0.3768361753029488,0.41691441160273934,0.43029077051808096,0.4426662562401742
212.0,9.453741865652705e-11,2.2130005297128887e-06,4.971506224960074e-07,3.726371252885562e-06,3.1668712832153685e-06,1.945406947191834e-06,2.507454407399485e-06,5.217700097028795e-06,2.7102456896280927e-06,47.25403142444623,47.50865653312946,47.6961724719843,47.24382179366307,47.25405266926008,47.304010172591504,48.797214119264055,49.17805301286574,48.553809898583985,0.3575651189402006,0.5219363616475955,0.08989001796556607,0.40723757529279736,0.5391635985356705,0.3768361783738443,0.41691441115166256,0.4302907706172589,0.44266625683003485
213.0,9.45374189026636e-11,2.21300052918463e-06,4.971506229902632e-07,3.7263712511277093e-06,3.1668712546806454e-06,1.9454069557394695e-06,2.5074543997586713e-06,5.217700089340549e-06,2.7102456895940326e-06,47.25403142419331,47.50865653338363,47.69617247223846,47.24382179470559,47.25405268054061,47.30401018211364,48.79721412111774,49.17805301411014,48.5538098999418,0.35755788178362846,0.5219363623745964,0.08989001840482769,0.40723757585294224,0.5392953751388382,0.3768361817389702,0.4169144107433849,0.4302907707134544,0.44266625740246335
214.0,9.453741911339513e-11,2.2130005286976778e-06,4.971506234864914e-07,3.726371249386633e-06,3.1668712246020417e-06,1.945406964583033e-06,2.5074543920863595e-06,5.217700081674439e-06,2.7102456896026287e-06,47.254031423940354,47.50865653363805,47.69617247249284,47.24382179574898,47.254052691706754,47.30401019175134,48.79721412297139,49.17805301535265,48.55380990129825,0.3575506440048508,0.5219363630910188,0.08989001884394472,0.407237576411221,0.5394257484321807,0.3768361851006523,0.4169144103216825,0.43029077080712197,0.4426662579660968
215.0,9.453741928872675e-11,2.2130005282258817e-06,4.971506239592069e-07,3.726371247657129e-06,3.166871194568228e-06,1.9454069747579303e-06,2.507454384467209e-06,5.217700074076768e-06,2.7102456896045007e-06,47.25403142368737,47.50865653388886,47.696172472743626,47.24382179678699,47.25405270275964,47.30401020140935,48.79721412481217,49.17805301658258,48.553809902638875,0.35754340560383635,0.521936363795195,0.08989001928210832,0.40723757696626567,0.5395547333656101,0.37683618816698633,0.4169144098552424,0.43029077089957124,0.44266625853057845
216.0,9.453741947214479e-11,2.213000527748548e-06,4.97150624403489e-07,3.7263712459665592e-06,3.166871163442816e-06,1.9454069854339814e-06,2.5074543769925822e-06,5.217700066579272e-06,2.71024568957198e-06,47.25403142343437,47.50865653413473,47.696172472989524,47.24382179781009,47.25405271370033,47.304010210862906,48.79721412662559,49.17805301779427,48.55380990395682,0.3575361665805541,0.5219363644896932,0.08989001971783783,0.40723757751154605,0.5396823447239366,0.37683619100332894,0.41691440938198776,0.43029077099292984,0.44266625909667695
217.0,9.453741962017456e-11,2.213000527259973e-06,4.97150624834496e-07,3.7263712442890016e-06,3.1668711339335187e-06,1.945406995182711e-06,2.507454369667911e-06,5.2177000591974564e-06,2.710245689514599e-06,47.254031423181345,47.50865653437724,47.696172473232046,47.24382179881354,47.25405272452996,47.30401022004929,48.79721412840635,49.1780530189865,48.55380990525454,0.3575289269349728,0.5219363651794289,0.08989002014993389,0.4072375780488556,0.5398085971295185,0.3768361939036417,0.4169144089431155,0.43029077108621827,0.44266625965584977
218.0,9.45374197328212e-11,2.213000526785385e-06,4.971506252738278e-07,3.7263712426295662e-06,3.1668711053581118e-06,1.9454070037616242e-06,2.507454362410272e-06,5.217700051877632e-06,2.7102456894792495e-06,47.25403142292829,47.50865653461946,47.69617247347429,47.243821799806454,47.25405273524958,47.30401022911948,48.79721413017096,49.17805302017046,48.553809906545666,0.35752168666706147,0.521936365864694,0.08989002057861202,0.40723757858047027,0.5399335050507273,0.37683619700836996,0.4169144085423529,0.4302907711781224,0.44266626020238287
219.0,9.45374199840236e-11,2.21300052633436e-06,4.971506257193934e-07,3.726371240974315e-06,3.1668710783966368e-06,1.945407012253257e-06,2.507454355142964e-06,5.217700044603804e-06,2.7102456894739013e-06,47.25403142267524,47.50865653486136,47.69617247371616,47.24382180079607,47.25405274586026,47.3040102382311,48.797214131929124,49.17805302134888,48.55380990783224,0.3575144457767888,0.5219363665427548,0.08989002100447024,0.4072375791104557,0.540057082807378,0.37683620015642305,0.4169144081391704,0.4302907712674093,0.4426662607393074
220.0,9.453742015637477e-11,2.2130005258975224e-06,4.971506261514908e-07,3.726371239337261e-06,3.16687104913742e-06,1.9454070215800786e-06,2.5074543479247844e-06,5.217700037391097e-06,2.7102456894692206e-06,47.25403142242215,47.50865653510032,47.696172473955095,47.243821801780165,47.25405275636301,47.30401024735772,48.797214133675055,49.17805302251648,48.55380990910551,0.3575072042641239,0.5219363672102758,0.0898900214277153,0.40723757963634566,0.5401793445688378,0.3768362031204576,0.4169144077068721,0.43029077135554467,0.44266626127477676
221.0,9.453742033684744e-11,2.213000525457735e-06,4.971506265640522e-07,3.726371237726051e-06,3.166871019867898e-06,1.9454070314253776e-06,2.507454340814863e-06,5.2177000302672604e-06,2.7102456894423256e-06,47.25403142216904,47.50865653533505,47.69617247418985,47.24382180275202,47.25405276675891,47.304010256348086,48.79721413539829,49.17805302366837,48.55380991035958,0.3574999621290355,0.5219363678691002,0.0898900218474055,0.4072375801549984,0.5403003043503961,0.376836205888707,0.4169144072658886,0.4302907714439247,0.4426662618102473
222.0,9.453742056893458e-11,2.213000525010013e-06,4.971506269665905e-07,3.726371236131068e-06,3.166870991903345e-06,1.9454070407818984e-06,2.5074543338335753e-06,5.217700023238709e-06,2.7102456893975684e-06,47.25403142191592,47.5086565355666,47.696172474421424,47.24382180370809,47.254052777049,47.304010265125115,48.79721413709485,49.17805302480403,48.55380991159609,0.3574927193714929,0.5219363685226781,0.0898900222627847,0.4072375806665093,0.5404199760139777,0.37683620865005496,0.41691440684648573,0.4302907715322697,0.442666262340542
223.0,9.453742076567291e-11,2.2130005245688402e-06,4.971506273729644e-07,3.726371234551447e-06,3.16687096435743e-06,1.9454070492556397e-06,2.5074543269232518e-06,5.217700016279553e-06,2.7102456893629027e-06,47.254031421662766,47.50865653579696,47.69617247465178,47.24382180465312,47.2540527872343,47.30401027376924,48.79721413877354,49.178053025929415,48.553809912823134,0.3574854759914649,0.5219363691716183,0.08989002267407248,0.4072375811724933,0.5405383732740355,0.3768362115403252,0.41691440645535044,0.4302907716194625,0.4426662628610148
224.0,9.453742092706747e-11,2.213000524142583e-06,4.971506277832336e-07,3.7263712329807996e-06,3.166870938290813e-06,1.945407057456252e-06,2.5074543200406576e-06,5.2177000093768996e-06,2.710245689346581e-06,47.25403142140959,47.5086565360263,47.6961724748811,47.24382180559184,47.25405279731584,47.3040102824017,48.79721414044104,49.17805302704686,48.55380991404266,0.35747823198892054,0.5219363698142192,0.08989002308177707,0.40723758167531626,0.54065550970264,0.37683621448699417,0.41691440606750996,0.43029077170466634,0.44266626337301357
225.0,9.453742109661125e-11,2.2130005237289347e-06,4.971506281872116e-07,3.726371231430086e-06,3.1668709101531476e-06,1.945407066127341e-06,2.5074543131956094e-06,5.217700002531694e-06,2.7102456893369975e-06,47.25403142115639,47.50865653625341,47.6961724751082,47.243821806525084,47.25405280729459,47.304010291034196,48.79721414209728,49.178053028155276,48.55380991525147,0.35747098736382876,0.5219363704482738,0.08989002348614843,0.407237582173812,0.540771398729517,0.3768362173252892,0.41691440566519367,0.430290771788671,0.44266626388160785
226.0,9.453742127431152e-11,2.213000523315025e-06,4.97150628577742e-07,3.7263712298950357e-06,3.1668708837400616e-06,1.9454070752405683e-06,2.507454306441868e-06,5.217699995762033e-06,2.710245689314166e-06,47.254031420903175,47.50865653647707,47.696172475331856,47.24382180744804,47.2540528171716,47.304010299571566,48.79721414373443,49.178053029250044,48.553809916444195,0.3574637421161587,0.5219363710745085,0.0898900238867489,0.4072375826669831,0.5408860536398299,0.3768362200084275,0.4169144052531767,0.43029077187239667,0.4426662643886724
227.0,9.453742137319678e-11,2.2130005228977967e-06,4.971506289595662e-07,3.726371228378446e-06,3.166870857073422e-06,1.9454070841334135e-06,2.507454299792924e-06,5.217699989075175e-06,2.710245689278916e-06,47.25403142064992,47.50865653669773,47.69617247555253,47.24382180835805,47.25405282694782,47.30401030794072,48.797214145349194,49.17805303033077,48.55380991762132,0.35745649624587944,0.5219363716948214,0.08989002428316564,0.40723758315365016,0.5409994875741629,0.37683622264810546,0.4169144048538947,0.4302907719560565,0.4426662648914866
228.0,9.453742152374026e-11,2.2130005224828603e-06,4.971506293412912e-07,3.7263712268751337e-06,3.1668708301330773e-06,1.9454070923942713e-06,2.5074542932179202e-06,5.217699982462056e-06,2.710245689245769e-06,47.25403142039666,47.50865653691661,47.69617247577142,47.24382180925692,47.254052836624254,47.30401031617711,48.79721414694534,49.17805303140021,48.55380991878714,0.35744924975296016,0.5219363723103525,0.08989002467539252,0.40723758363504015,0.5411117135326546,0.3768362253590097,0.41691440447477335,0.4302907720387806,0.4426662653866544
229.0,9.453742176944232e-11,2.2130005220784304e-06,4.971506297252065e-07,3.7263712253866148e-06,3.1668708048294304e-06,1.945407100319851e-06,2.5074542866860883e-06,5.2176999759064545e-06,2.7102456892255394e-06,47.254031420143384,47.50865653713421,47.696172475989016,47.24382181014849,47.25405284620188,47.30401032436764,48.79721414852877,49.178053032461165,48.55380991994452,0.3574420026373699,0.5219363729200222,0.08989002506384075,0.4072375841121827,0.5412227443791273,0.3768362281214655,0.41691440410313324,0.4302907721200034,0.442666265874434
230.0,9.45374219798398e-11,2.213000521684343e-06,4.971506301060229e-07,3.7263712239137325e-06,3.1668707796353676e-06,1.9454071084655666e-06,2.5074542801998175e-06,5.21769996940694e-06,2.710245689212336e-06,47.25403141989008,47.508656537349864,47.69617247620466,47.24382181103384,47.25405285568166,47.30401033254098,48.79721415010037,49.17805303351328,48.55380992109203,0.35743475489907783,0.5219363735224879,0.08989002544874472,0.4072375845853068,0.5413325928424328,0.3768362308235774,0.41691440372403926,0.4302907722000091,0.4426662663576882
231.0,9.453742211144543e-11,2.2130005212923034e-06,4.97150630476938e-07,3.726371222454762e-06,3.1668707543702645e-06,1.9454071169442965e-06,2.507454273782689e-06,5.21769996297818e-06,2.7102456891914514e-06,47.25403141963675,47.50865653756261,47.6961724764174,47.24382181191007,47.25405286506454,47.30401034064185,48.79721415165499,49.17805303455325,48.55380992222547,0.35742750653805316,0.5219363741177008,0.08989002582995481,0.40723758505373625,0.5414412715152793,0.3768362334083654,0.4169144033384099,0.43029077227947266,0.4426662668383724
