time_s,H_VV_out_alpha,H_VV_out_beta
2.497000000000000171e+02,3.341773669473576943e-15,-0.000000000000000000e+00
2.498000000000000114e+02,3.341773669420580873e-15,-0.000000000000000000e+00
2.499000000000000057e+02,3.341773669369111248e-15,-0.000000000000000000e+00
2.500000000000000000e+02,3.341773669317391161e-15,-0.000000000000000000e+00
2.501000000000000227e+02,3.341773669266049332e-15,-0.000000000000000000e+00
2.502000000000000171e+02,3.341773669216614969e-15,-0.000000000000000000e+00
2.503000000000000114e+02,3.341773669117470142e-15,-0.000000000000000000e+00
2.504000000000000057e+02,3.341773669130229967e-15,-0.000000000000000000e+00
2.505000000000000000e+02,3.341773669070705678e-15,-0.000000000000000000e+00
2.506000000000000227e+02,3.341773669028341087e-15,-0.000000000000000000e+00
2.507000000000000171e+02,3.341773668965319778e-15,-0.000000000000000000e+00
2.508000000000000114e+02,3.341773668935901183e-15,-0.000000000000000000e+00
2.509000000000000057e+02,3.341773668879051133e-15,-0.000000000000000000e+00
2.510000000000000000e+02,3.341773668836127633e-15,-0.000000000000000000e+00
2.511000000000000227e+02,3.341773668806140269e-15,-0.000000000000000000e+00
2.512000000000000171e+02,3.341773668658579892e-15,-0.000000000000000000e+00
2.513000000000000114e+02,3.341773668681515629e-15,-0.000000000000000000e+00
2.514000000000000057e+02,3.341773668753038097e-15,-0.000000000000000000e+00
2.515000000000000000e+02,3.341773668556037441e-15,-0.000000000000000000e+00
2.516000000000000227e+02,3.341773668664144912e-15,-0.000000000000000000e+00
2.517000000000000171e+02,3.341773668543901605e-15,-0.000000000000000000e+00
2.518000000000000114e+02,3.341773668481684145e-15,-0.000000000000000000e+00
2.519000000000000057e+02,3.341773668462379141e-15,-0.000000000000000000e+00
2.520000000000000000e+02,3.341773668435896686e-15,-0.000000000000000000e+00
2.521000000000000227e+02,3.341773668392822909e-15,-0.000000000000000000e+00
2.522000000000000171e+02,3.341773668352045111e-15,-0.000000000000000000e+00
2.523000000000000114e+02,3.341773668319121606e-15,-0.000000000000000000e+00
2.524000000000000057e+02,3.341773668284392794e-15,-0.000000000000000000e+00
2.525000000000000000e+02,3.341773668243995621e-15,-0.000000000000000000e+00
2.526000000000000227e+02,3.341773668215341038e-15,-0.000000000000000000e+00
2.527000000000000171e+02,3.341773668178031467e-15,-0.000000000000000000e+00
2.528000000000000114e+02,3.341773668138960764e-15,-0.000000000000000000e+00
2.529000000000000057e+02,3.341773676238226443e-15,-0.000000000000000000e+00
2.530000000000000000e+02,3.341773666033765926e-15,-0.000000000000000000e+00
2.531000000000000227e+02,3.341773670243951681e-15,-0.000000000000000000e+00
2.532000000000000171e+02,3.341773667644892446e-15,-0.000000000000000000e+00
2.533000000000000114e+02,3.341773667752141241e-15,-0.000000000000000000e+00
2.534000000000000057e+02,3.341773667726439759e-15,-0.000000000000000000e+00
2.535000000000000000e+02,3.341773667701044748e-15,-0.000000000000000000e+00
2.536000000000000227e+02,3.341773667676810941e-15,-0.000000000000000000e+00
2.537000000000000171e+02,3.341773667654064137e-15,-0.000000000000000000e+00
2.538000000000000114e+02,3.341773667632074639e-15,-0.000000000000000000e+00
2.539000000000000057e+02,3.341773667610618017e-15,-0.000000000000000000e+00
2.540000000000000000e+02,3.341773667589839815e-15,-0.000000000000000000e+00
2.541000000000000227e+02,3.341773667570035462e-15,-0.000000000000000000e+00
2.542000000000000171e+02,3.341773667550253197e-15,-0.000000000000000000e+00
2.543000000000000114e+02,3.341773667531049956e-15,-0.000000000000000000e+00
2.544000000000000057e+02,3.341773667525692013e-15,-0.000000000000000000e+00
2.545000000000000000e+02,3.341773667493170828e-15,-0.000000000000000000e+00
2.546000000000000227e+02,3.341773667474988767e-15,-0.000000000000000000e+00
2.547000000000000171e+02,3.341773667456875338e-15,-0.000000000000000000e+00
2.548000000000000114e+02,3.341773667439378797e-15,-0.000000000000000000e+00
2.549000000000000057e+02,3.341773667421500843e-15,-0.000000000000000000e+00
2.550000000000000000e+02,3.341773667403794465e-15,-0.000000000000000000e+00
2.551000000000000227e+02,3.341773667386444258e-15,-0.000000000000000000e+00
2.552000000000000171e+02,3.341773667369292845e-15,-0.000000000000000000e+00
2.553000000000000114e+02,3.341773667352184029e-15,-0.000000000000000000e+00
2.554000000000000057e+02,3.341773667335223914e-15,-0.000000000000000000e+00
2.555000000000000000e+02,3.341773667318192802e-15,-0.000000000000000000e+00
2.556000000000000227e+02,3.341773667301458695e-15,-0.000000000000000000e+00
2.557000000000000171e+02,3.341773667285069716e-15,-0.000000000000000000e+00
2.558000000000000114e+02,3.341773667268774216e-15,-0.000000000000000000e+00
2.559000000000000057e+02,3.341773667241813711e-15,-0.000000000000000000e+00
2.560000000000000000e+02,3.341773667240783064e-15,-0.000000000000000000e+00
2.561000000000000227e+02,3.341773667237621310e-15,-0.000000000000000000e+00
2.561999999999999886e+02,3.341773667142463780e-15,-0.000000000000000000e+00
2.563000000000000114e+02,3.341773667154426461e-15,-0.000000000000000000e+00
2.564000000000000341e+02,3.341773667276570528e-15,-0.000000000000000000e+00
2.565000000000000000e+02,3.341773667033893248e-15,-0.000000000000000000e+00
2.566000000000000227e+02,3.341773667109729997e-15,-0.000000000000000000e+00
2.566999999999999886e+02,3.341773667096206949e-15,-0.000000000000000000e+00
2.568000000000000114e+02,3.341773667081945921e-15,-0.000000000000000000e+00
2.569000000000000341e+02,3.341773667067977955e-15,-0.000000000000000000e+00
2.570000000000000000e+02,3.341773667053713773e-15,-0.000000000000000000e+00
2.571000000000000227e+02,3.341773667039719775e-15,-0.000000000000000000e+00
2.571999999999999886e+02,3.341773667025293875e-15,-0.000000000000000000e+00
2.573000000000000114e+02,3.341773667011176815e-15,-0.000000000000000000e+00
2.574000000000000341e+02,3.341773667026074847e-15,-0.000000000000000000e+00
2.575000000000000000e+02,3.341773666952321875e-15,-0.000000000000000000e+00
2.576000000000000227e+02,3.341773667010833266e-15,-0.000000000000000000e+00
2.576999999999999886e+02,3.341773666978469458e-15,-0.000000000000000000e+00
2.578000000000000114e+02,3.341773666926277238e-15,-0.000000000000000000e+00
2.579000000000000341e+02,3.341773666932917080e-15,-0.000000000000000000e+00
2.580000000000000000e+02,3.341773666910924427e-15,-0.000000000000000000e+00
2.581000000000000227e+02,3.341773666900696845e-15,-0.000000000000000000e+00
2.581999999999999886e+02,3.341773666885417398e-15,-0.000000000000000000e+00
2.583000000000000114e+02,3.341773666876227563e-15,-0.000000000000000000e+00
2.584000000000000341e+02,3.341773666856257155e-15,-0.000000000000000000e+00
2.585000000000000000e+02,3.341773666848490819e-15,-0.000000000000000000e+00
2.586000000000000227e+02,3.341773666842489560e-15,-0.000000000000000000e+00
2.586999999999999886e+02,3.341773666815342095e-15,-0.000000000000000000e+00
2.588000000000000114e+02,3.341773666816177893e-15,-0.000000000000000000e+00
2.589000000000000341e+02,3.341773666773120682e-15,-0.000000000000000000e+00
2.590000000000000000e+02,3.341773668001558944e-15,-0.000000000000000000e+00
2.591000000000000227e+02,3.341773670421353088e-15,-0.000000000000000000e+00
2.591999999999999886e+02,3.341773667026849903e-15,-0.000000000000000000e+00
2.593000000000000114e+02,3.341773666508720933e-15,-0.000000000000000000e+00
2.594000000000000341e+02,3.341773666760541900e-15,-0.000000000000000000e+00
2.595000000000000000e+02,3.341773666576729026e-15,-0.000000000000000000e+00
2.596000000000000227e+02,3.341773667021084513e-15,-0.000000000000000000e+00
2.596999999999999886e+02,3.341773666436130742e-15,-0.000000000000000000e+00
2.598000000000000114e+02,3.341773667768107392e-15,-0.000000000000000000e+00
2.599000000000000341e+02,3.341773664973097474e-15,-0.000000000000000000e+00
2.600000000000000000e+02,3.341773670167367881e-15,-0.000000000000000000e+00
2.601000000000000227e+02,3.341773666560490324e-15,-0.000000000000000000e+00
2.601999999999999886e+02,3.341773663005724130e-15,-0.000000000000000000e+00
2.603000000000000114e+02,3.341773664708799883e-15,-0.000000000000000000e+00
2.604000000000000341e+02,3.341773666044144574e-15,-0.000000000000000000e+00
2.605000000000000000e+02,3.341773666769806283e-15,-0.000000000000000000e+00
2.606000000000000227e+02,3.341773667223734202e-15,-0.000000000000000000e+00
2.606999999999999886e+02,3.341773666747533189e-15,-0.000000000000000000e+00
2.608000000000000114e+02,3.341773666500656408e-15,-0.000000000000000000e+00
2.609000000000000341e+02,3.341773666479399762e-15,-0.000000000000000000e+00
2.610000000000000000e+02,3.341773666466219869e-15,-0.000000000000000000e+00
2.611000000000000227e+02,3.341773666457147968e-15,-0.000000000000000000e+00
2.611999999999999886e+02,3.341773666449075160e-15,-0.000000000000000000e+00
2.613000000000000114e+02,3.341773666440340892e-15,-0.000000000000000000e+00
2.614000000000000341e+02,3.341773666433478986e-15,-0.000000000000000000e+00
2.615000000000000000e+02,3.341773666426490467e-15,-0.000000000000000000e+00
2.616000000000000227e+02,3.341773666420052967e-15,-0.000000000000000000e+00
2.616999999999999886e+02,3.341773666418143135e-15,-0.000000000000000000e+00
2.618000000000000114e+02,3.341773666395685054e-15,-0.000000000000000000e+00
2.619000000000000341e+02,3.341773666388384935e-15,-0.000000000000000000e+00
2.620000000000000000e+02,3.341773666400052582e-15,-0.000000000000000000e+00
2.621000000000000227e+02,3.341773666379514194e-15,-0.000000000000000000e+00
2.621999999999999886e+02,3.341773666382548942e-15,-0.000000000000000000e+00
2.623000000000000114e+02,3.341773666374153885e-15,-0.000000000000000000e+00
2.624000000000000341e+02,3.341773666346269624e-15,-0.000000000000000000e+00
2.625000000000000000e+02,3.341773666359862880e-15,-0.000000000000000000e+00
2.626000000000000227e+02,3.341773666353155591e-15,-0.000000000000000000e+00
2.626999999999999886e+02,3.341773666346242014e-15,-0.000000000000000000e+00
2.628000000000000114e+02,3.341773666340107042e-15,-0.000000000000000000e+00
2.629000000000000341e+02,3.341773666333858475e-15,-0.000000000000000000e+00
2.630000000000000000e+02,3.341773666327804756e-15,-0.000000000000000000e+00
2.631000000000000227e+02,3.341773666321356607e-15,-0.000000000000000000e+00
2.631999999999999886e+02,3.341773666315127762e-15,-0.000000000000000000e+00
2.633000000000000114e+02,3.341773666309121769e-15,-0.000000000000000000e+00
2.634000000000000341e+02,3.341773666302735151e-15,-0.000000000000000000e+00
2.635000000000000000e+02,3.341773666296872731e-15,-0.000000000000000000e+00
2.636000000000000227e+02,3.341773666290934187e-15,-0.000000000000000000e+00
2.636999999999999886e+02,3.341773666284932927e-15,-0.000000000000000000e+00
2.638000000000000114e+02,3.341773666278861854e-15,-0.000000000000000000e+00
2.639000000000000341e+02,3.341773666273304329e-15,-0.000000000000000000e+00
2.640000000000000000e+02,3.341773666266462144e-15,-0.000000000000000000e+00
2.641000000000000227e+02,3.341773666259544228e-15,-0.000000000000000000e+00
2.641999999999999886e+02,3.341773666253136705e-15,-0.000000000000000000e+00
2.643000000000000114e+02,3.341773666248744722e-15,-0.000000000000000000e+00
2.644000000000000341e+02,3.341773666242727686e-15,-0.000000000000000000e+00
2.645000000000000000e+02,3.341773662824693569e-15,-0.000000000000000000e+00
2.646000000000000227e+02,3.341773673662038652e-15,-0.000000000000000000e+00
2.646999999999999886e+02,3.341773657352370597e-15,-0.000000000000000000e+00
2.648000000000000114e+02,3.341773663514488138e-15,-0.000000000000000000e+00
2.649000000000000341e+02,3.341773673803267237e-15,-0.000000000000000000e+00
2.650000000000000000e+02,3.341773663355688860e-15,-0.000000000000000000e+00
2.651000000000000227e+02,3.341773668338222690e-15,-0.000000000000000000e+00
2.651999999999999886e+02,3.341773670773859528e-15,-0.000000000000000000e+00
2.653000000000000114e+02,3.341773713291617174e-15,-0.000000000000000000e+00
2.654000000000000341e+02,3.341773663012679122e-15,-0.000000000000000000e+00
2.655000000000000000e+02,3.341773663188949303e-15,-0.000000000000000000e+00
2.656000000000000227e+02,3.341773663334456274e-15,-0.000000000000000000e+00
2.656999999999999886e+02,3.341773663451856132e-15,-0.000000000000000000e+00
2.658000000000000114e+02,3.341773663546682340e-15,-0.000000000000000000e+00
2.659000000000000341e+02,3.341773663622360922e-15,-0.000000000000000000e+00
2.660000000000000000e+02,3.341773663684410749e-15,-0.000000000000000000e+00
2.661000000000000227e+02,3.341773663734247037e-15,-0.000000000000000000e+00
2.661999999999999886e+02,3.341773663775147108e-15,-0.000000000000000000e+00
2.663000000000000114e+02,3.341773664016761004e-15,-0.000000000000000000e+00
2.664000000000000341e+02,3.341773663511395803e-15,-0.000000000000000000e+00
2.665000000000000000e+02,3.341773663880070736e-15,-0.000000000000000000e+00
2.666000000000000227e+02,3.341773663864803911e-15,-0.000000000000000000e+00
2.666999999999999886e+02,3.341773663907283282e-15,-0.000000000000000000e+00
2.668000000000000114e+02,3.341773663918125781e-15,-0.000000000000000000e+00
2.669000000000000341e+02,3.341773663931902842e-15,-0.000000000000000000e+00
2.670000000000000000e+02,3.341773663940771216e-15,-0.000000000000000000e+00
2.671000000000000227e+02,3.341773663950833137e-15,-0.000000000000000000e+00
2.671999999999999886e+02,3.341773663962135147e-15,-0.000000000000000000e+00
2.673000000000000114e+02,3.341773663965905508e-15,-0.000000000000000000e+00
2.674000000000000341e+02,3.341773663979329160e-15,-0.000000000000000000e+00
2.675000000000000000e+02,3.341773663984526175e-15,-0.000000000000000000e+00
2.676000000000000227e+02,3.341773663993017868e-15,-0.000000000000000000e+00
2.676999999999999886e+02,3.341773664002647099e-15,-0.000000000000000000e+00
2.678000000000000114e+02,3.341773664010577912e-15,-0.000000000000000000e+00
2.679000000000000341e+02,3.341773664017827149e-15,-0.000000000000000000e+00
2.680000000000000000e+02,3.341773664026032092e-15,-0.000000000000000000e+00
2.681000000000000227e+02,3.341773664033412280e-15,-0.000000000000000000e+00
2.681999999999999886e+02,3.341773664042440399e-15,-0.000000000000000000e+00
2.683000000000000114e+02,3.341773664054530086e-15,-0.000000000000000000e+00
2.684000000000000341e+02,3.341773664061770252e-15,-0.000000000000000000e+00
2.685000000000000000e+02,3.341773664069260092e-15,-0.000000000000000000e+00
2.686000000000000227e+02,3.341773664079789018e-15,-0.000000000000000000e+00
2.686999999999999886e+02,3.341773664095713359e-15,-0.000000000000000000e+00
2.688000000000000114e+02,3.341773664107918615e-15,-0.000000000000000000e+00
2.689000000000000341e+02,3.341773664115649057e-15,-0.000000000000000000e+00
2.690000000000000000e+02,3.341773664125270399e-15,-0.000000000000000000e+00
2.691000000000000227e+02,3.341773664128335913e-15,-0.000000000000000000e+00
2.691999999999999886e+02,3.341773664135830880e-15,-0.000000000000000000e+00
